"x";"y";"ECa";"optional"
"320";648605.625;6132556;21.68834;TRUE
"321";648601.75;6132557;20.95587;TRUE
"322";648606.625;6132556;20.6286;TRUE
"323";648600.8125;6132557.5;19.52556;TRUE
"324";648607.5625;6132555.5;19.71576;TRUE
"325";648599.8125;6132557.5;17.99945;TRUE
"326";648608.5625;6132555.5;18.81215;TRUE
"327";648616.25;6132564;10.14938;TRUE
"328";648616.4375;6132573.5;11.23512;TRUE
"329";648616.75;6132572;11.32904;TRUE
"330";648616.5;6132571.5;11.00959;TRUE
"331";648616.25;6132570.5;10.90594;TRUE
"332";648616.9375;6132569.5;10.43444;TRUE
"333";648617.125;6132568.5;10.09452;TRUE
"334";648617.1875;6132568;9.73609;TRUE
"335";648616.9375;6132566.5;9.84833;TRUE
"336";648617.25;6132566;10.00158;TRUE
"337";648616.875;6132564.5;10.26315;TRUE
"338";648614.375;6132574.5;11.46721;TRUE
"339";648613.4375;6132575;11.88825;TRUE
"340";648612.4375;6132575;12.83662;TRUE
"341";648611.5;6132575.5;13.82032;TRUE
"342";648615.375;6132574.5;11.27552;TRUE
"343";648610.5625;6132576;14.62568;TRUE
"344";648609.625;6132576;15.45906;TRUE
"345";648616.3125;6132574;11.35875;TRUE
"346";648608.625;6132576.5;16.72919;TRUE
"347";648607.6875;6132576.5;17.70079;TRUE
"348";648606.75;6132577;18.47356;TRUE
"349";648604.9375;6132577;19.70887;TRUE
"350";648604.25;6132576;19.56883;TRUE
"351";648603.0625;6132575;21.02641;TRUE
"352";648602.3125;6132574.5;20.82327;TRUE
"353";648600.5625;6132573.5;19.55121;TRUE
"354";648601.375;6132574.5;21.474;TRUE
"355";648599.625;6132573;17.67213;TRUE
"356";648598.75;6132572;16.63613;TRUE
"357";648597.9375;6132571;15.28195;TRUE
"358";648605.75;6132577;19.16854;TRUE
"359";648597.0625;6132568;13.22205;TRUE
"360";648596.1875;6132567.5;13.07116;TRUE
"361";648595.3125;6132565.5;12.35592;TRUE
"362";648595.25;6132564;11.97501;TRUE
"363";648595;6132562.5;11.79709;TRUE
"364";648596;6132561;12.13434;TRUE
"365";648595.0625;6132561.5;11.9531;TRUE
"366";648595.875;6132560;12.86521;TRUE
"367";648598.875;6132558;16.40209;TRUE
"368";648597.875;6132558;14.9115;TRUE
"369";648596.9375;6132558.5;13.97542;TRUE
"370";648595.9375;6132558.5;13.49966;TRUE
"371";648597.4375;6132570;14.58184;TRUE
"372";648597.25;6132570;14.32344;TRUE
"373";648597;6132569;13.93633;TRUE
"374";648616.125;6132563.5;10.22437;TRUE
"375";648615.375;6132563;10.28878;TRUE
"376";648610.3125;6132556;15.85809;TRUE
"377";648612.375;6132557;13.73259;TRUE
"378";648611.25;6132556;14.97347;TRUE
"379";648615.375;6132562;10.446;TRUE
"380";648615.5625;6132561;10.62073;TRUE
"381";648615.1875;6132559.5;11.15859;TRUE
"382";648614.8125;6132559;11.60959;TRUE
"383";648614.375;6132557.5;12.21276;TRUE
"384";648613.375;6132556.5;13.13638;TRUE
"385";648609.5;6132555;17.89468;TRUE
"386";648603.3125;6132556;24.375;TRUE
"387";648603.9375;6132555;25.46503;TRUE
"388";648604.875;6132554.5;25.21092;TRUE
"389";648602.375;6132556;23.10283;TRUE
"390";648605.8125;6132554.5;23.76593;TRUE
"391";648601.4375;6132556.5;21.6827;TRUE
"392";648606.8125;6132554;22.30355;TRUE
"393";648600.4375;6132556.5;20.20515;TRUE
"394";648607.75;6132554;21.08064;TRUE
"395";648599.4375;6132556.5;18.76769;TRUE
"396";648608.6875;6132553.5;19.99088;TRUE
